source,target,edgeType,weight
U_a65cb1f6-191f-5d59-a3fd-18667a555a07,S_ai_hoc_lao_ong_xa_hoi,STUDIES_AT,1.0
U_a6788cf4-221d-5b8a-93bb-fd4852b10b44,S_ai_hoc_su_pham_tp_hcm,STUDIES_AT,1.0
U_a6850af2-d569-529a-9456-7d298c6311a9,S_ai_hoc_xay_dung_ha_noi,STUDIES_AT,1.0
U_a6b35693-4a25-4041-8065-20ebdfdf6f73,S_ai_hoc_khoa_hoc_tu_nhien_hqg_tp_hcm,STUDIES_AT,1.0
U_a6bbc577-e635-5084-b202-e8dc1d2f3e62,S_ai_hoc_bach_khoa_ha_noi,STUDIES_AT,1.0
U_a6bdd0dd-4990-5602-965e-d9248b1fa746,S_ai_hoc_y_te_cong_cong,STUDIES_AT,1.0
U_a6c50cef-9d97-5188-aeff-747c2c24e331,S_ai_hoc_nong_lam_hue,STUDIES_AT,1.0
U_a6da3f76-9cfa-5000-a558-780774b68392,S_ai_hoc_ha_noi,STUDIES_AT,1.0
U_a6db6f9d-ad3e-52e3-a63e-648c93f78347,S_ai_hoc_ha_noi,STUDIES_AT,1.0
U_a6f00ac9-57b4-5088-9825-2ed78b2a5117,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_a6fe1c01-0f1e-58cc-9d99-6bec94ba5aad,S_ai_hoc_fpt,STUDIES_AT,1.0
U_a7001a58-fffc-58c7-b3da-630d0560c41b,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_a70c2069-e80c-5cc4-8523-7f8d8082af4f,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_a7298945-4193-51d6-ae1a-bca7b4ee0859,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_a73cb127-1466-53c4-a21d-68003481e576,S_ai_hoc_ngoai_ngu_ai_hoc_a_nang,STUDIES_AT,1.0
U_a79abb78-59a1-5674-a394-667d0711ca0c,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_a7a0bade-b3bb-5b6f-a615-5c2be782ed99,S_ai_hoc_can_tho,STUDIES_AT,1.0
U_a7adc392-4e9c-5c16-af5c-3ca260bd120f,S_hoc_vien_cong_nghe_buu_chinh_vien_thong,STUDIES_AT,1.0
U_a7c3a3a3-ab30-5988-8263-87e4d78c2486,S_ai_hoc_tai_nguyen_va_moi_truong_ha_noi,STUDIES_AT,1.0
U_a7f8c4c7-00fb-56d5-9089-0d63de5efa52,S_ai_hoc_mo_tp_hcm,STUDIES_AT,1.0
U_a8062944-2e73-5547-a329-82b4498d6e4b,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_a809b6a7-eaf9-5849-a75e-8b4472e83307,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_a817c8f7-3f99-53a8-a6fe-9afd4b2d7b1b,S_ai_hoc_tai_chinh_marketing,STUDIES_AT,1.0
U_a84bc492-391e-5760-bfb4-3d6b429a2e4a,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_a8650223-45bb-5413-9022-c8ce9416d376,S_ai_hoc_kien_truc_tp_hcm,STUDIES_AT,1.0
U_a86c451d-9500-50c4-92e5-98beb6933dfe,S_ai_hoc_quy_nhon,STUDIES_AT,1.0
U_a88aa7e3-a1b5-5fde-b015-73835e660d53,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_a8c0517f-e335-50ba-a453-a241a3c114bd,S_ai_hoc_mo_tp_hcm,STUDIES_AT,1.0
U_a8c14459-810b-582f-bf47-e0933cc6f909,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_a8e46acc-f0da-54e8-94e3-c90789929d97,S_ai_hoc_thuong_mai,STUDIES_AT,1.0
U_a8eb3643-23ca-5c0f-878e-1664e833bb24,S_ai_hoc_y_ha_noi,STUDIES_AT,1.0
U_a90c081f-837a-5d0a-a93c-13d8249b195b,S_ai_hoc_su_pham_tp_hcm,STUDIES_AT,1.0
U_a9525d6a-bb89-5877-9ac5-4dd1f8482b38,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_a95a19cc-ad27-5977-9b16-e1fc59b651be,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_a9642010-1f85-5a54-812d-8f5e779ee0e7,S_ai_hoc_tai_chinh_marketing,STUDIES_AT,1.0
U_a982d6ba-d213-5bf5-9034-fac4309e997d,S_ai_hoc_y_duoc_tp_hcm,STUDIES_AT,1.0
U_a983a78d-fccd-51a5-850a-87e37b58e58b,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_a99433df-5a35-5017-ab47-bde87f9a983b,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_a9aec525-977f-5f73-a399-52eae40cafe8,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_a9b9dddc-0da2-5277-9f2d-d62321bbd208,S_ai_hoc_van_lang,STUDIES_AT,1.0
U_a9bb4b51-c146-519d-bc49-dd8a86ac3084,S_ai_hoc_bach_khoa_ha_noi,STUDIES_AT,1.0
U_a9c08b6e-1687-563e-815d-1910673c1e77,S_ai_hoc_bach_khoa_ha_noi,STUDIES_AT,1.0
U_a9c51b4f-c11c-58e9-819f-bb1f0592273d,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_a9c9e3ab-56eb-50cd-acc9-4c06d7e7c27d,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_a9d6be3c-5e7e-56cb-a62b-f4c3b3c78ca1,S_ai_hoc_y_te_cong_cong,STUDIES_AT,1.0
U_a9fbb66c-1a27-53e2-abbb-9306a780a4d3,S_ai_hoc_y_duoc_tp_hcm,STUDIES_AT,1.0
U_aa186d8a-70cc-57ad-b80f-3cb0f2fa315e,S_ai_hoc_kien_truc_ha_noi,STUDIES_AT,1.0
U_aa19581b-46e4-5568-8d40-702f1b97f39f,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_aa27840d-b762-4063-bf9c-063f1625a3d7,S_ai_hoc_khoa_hoc_xa_hoi_va_nhan_van_hqghn,STUDIES_AT,1.0
U_aa2e1799-39af-53cd-ac89-cd758ad5aaea,S_ai_hoc_y_duoc_tp_hcm,STUDIES_AT,1.0
U_aa3c34da-8714-5886-ab56-e5ec775ee163,S_ai_hoc_khoa_hoc_tu_nhien_hqg_tp_hcm,STUDIES_AT,1.0
U_aa4546fa-4f4d-5fb9-9487-964a60b83aa5,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_aa49226a-86af-53e0-8068-55439137065e,S_ai_hoc_luat_ha_noi,STUDIES_AT,1.0
U_aa5b9097-669d-5ca4-99f8-d70a42b11cd0,S_ai_hoc_khoa_hoc_xa_hoi_va_nhan_van_hqghn,STUDIES_AT,1.0
U_aa669446-a66f-5f2b-94e6-1be9aceb9e28,S_ai_hoc_nong_lam_hue,STUDIES_AT,1.0
U_aa66a095-cb19-55bf-83b7-043d922c38a4,S_ai_hoc_kien_truc_ha_noi,STUDIES_AT,1.0
U_aa79c4af-23de-5202-9e6d-e09201f2fa76,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_aa9111a2-c408-576d-8240-06f8e4370ae0,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_aa9a3286-96d8-5590-90bd-8ea89e21a135,S_ai_hoc_su_pham_tp_hcm,STUDIES_AT,1.0
U_aa9fb171-50e6-55c9-a7c1-ef4794f94354,S_ai_hoc_xay_dung_ha_noi,STUDIES_AT,1.0
U_aaad3651-478b-5287-9117-03a4eab9db80,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_aab5620f-b62b-54ac-85e4-8ed22ab147b9,S_ai_hoc_y_te_cong_cong,STUDIES_AT,1.0
U_aabe7178-d605-5c97-86d5-067ebb09235a,S_ai_hoc_su_pham_ky_thuat_a_nang,STUDIES_AT,1.0
U_aabebcae-99d5-5f0b-b37c-825b81a8002a,S_ai_hoc_khoa_hoc_xa_hoi_va_nhan_van_hqghn,STUDIES_AT,1.0
U_aac8500c-0837-51b2-b266-4195d3678c78,S_ai_hoc_mo_tp_hcm,STUDIES_AT,1.0
U_ab1e0599-45cc-5eb0-bf0c-e2d63cca3805,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_ab3f75fd-db67-5c08-9535-52fbc5e8b5ed,S_ai_hoc_tai_nguyen_va_moi_truong_ha_noi,STUDIES_AT,1.0
U_ab4634f0-2ae5-54b9-b9b7-7e1e6cc68bab,S_ai_hoc_ngoai_ngu_hqghn,STUDIES_AT,1.0
U_ab647869-8b95-5b16-a3b7-a7b9bd8eb4a2,S_hoc_vien_cong_nghe_buu_chinh_vien_thong,STUDIES_AT,1.0
U_ab735aeb-49ea-55e5-8442-4422dfcf5f24,S_ai_hoc_lao_ong_xa_hoi,STUDIES_AT,1.0
U_ab7df536-2dbb-5014-939a-6d2fbef2aed2,S_ai_hoc_ngoai_ngu_hqghn,STUDIES_AT,1.0
U_ab945713-58ee-5458-87f8-41d0b898f965,S_ai_hoc_su_pham_ky_thuat_a_nang,STUDIES_AT,1.0
U_ab9a8f3b-a5cc-5924-9574-c50d1807ec3f,S_ai_hoc_van_lang,STUDIES_AT,1.0
U_ab9b4411-151a-5bbe-9e04-50a98abab18b,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_abb9cfa0-9339-5f8f-ab27-3895e610ea01,S_ai_hoc_van_lang,STUDIES_AT,1.0
U_abc2b81a-9642-5774-b761-83555bbdd5f4,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_abcf0567-e3ae-516c-8267-20e3b8a06616,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_ac03a2f8-715f-5aee-a7af-1ecff5bd5517,S_ai_hoc_y_ha_noi,STUDIES_AT,1.0
U_ac086893-b2ac-59db-a030-60e1f1b399ca,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_ac1e6f25-01b3-58ce-bfb1-00025137538e,S_ai_hoc_khoa_hoc_xa_hoi_va_nhan_van_hqghn,STUDIES_AT,1.0
U_ac29789f-7d21-5366-abbc-3697190e8d46,S_ai_hoc_tai_nguyen_va_moi_truong_ha_noi,STUDIES_AT,1.0
U_ac346640-3a74-56a7-815c-d97c8b424625,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_ac38d9d8-0e36-5056-b508-c37d7023492f,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_ac4fa16c-6bd9-5460-8594-5b52c37a0a8d,S_ai_hoc_van_hoa_ha_noi,STUDIES_AT,1.0
U_ac5c47f2-eaf1-5796-8ca7-c2e1316bfef9,S_ai_hoc_can_tho,STUDIES_AT,1.0
U_aca57c9e-6cd1-5081-8a40-1e187ea787dd,S_ai_hoc_ieu_duong_nam_inh,STUDIES_AT,1.0
U_acc54ba2-4ce1-5490-a7fb-4538c4629bc8,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_acc937b0-8f1b-58cb-8d45-8fe9d7a7a55a,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_acca6e4d-a78f-5982-aab9-e158dcca0a65,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_acd8805f-12f2-58a3-b371-d311a288b200,S_ai_hoc_kien_truc_tp_hcm,STUDIES_AT,1.0
U_ace2f0a0-5201-5f97-9fc0-49a8b482a33f,S_ai_hoc_xay_dung_ha_noi,STUDIES_AT,1.0
U_ace322fe-43ba-4883-9785-e2042e75ab17,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_acf7b048-2997-53ba-ad0d-09ee4572079f,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_ad07d401-8992-54c6-bc51-be36720407b8,S_ai_hoc_ngoai_ngu_hqghn,STUDIES_AT,1.0
U_ad0a9049-151d-55fd-a87d-b2018fb5b52d,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_ad263165-1b75-5375-b25c-a1a199de8d51,S_ai_hoc_ngoai_ngu_hqghn,STUDIES_AT,1.0
U_ad3b9775-b91f-5d83-be14-c2bdb5b11f1c,S_ai_hoc_kien_truc_ha_noi,STUDIES_AT,1.0
U_ad3ddf6d-5fef-5385-b0d1-f9481f17738b,S_hoc_vien_nong_nghiep_viet_nam,STUDIES_AT,1.0
U_ad4a05e0-872a-5cee-b661-e1e0fe0acfb5,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_ad550057-0bd9-5993-ad2d-76700e8f7782,S_ai_hoc_khoa_hoc_tu_nhien_hqg_tp_hcm,STUDIES_AT,1.0
U_ad62be9a-9f4c-5cfe-abed-a29eb539b642,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_ad6591bb-6693-5af2-96e6-1e498c7d2bbd,S_ai_hoc_can_tho,STUDIES_AT,1.0
U_ad6f1ce1-58d2-592a-acb2-57a7c0bb0243,S_ai_hoc_kien_truc_ha_noi,STUDIES_AT,1.0
U_adad774c-fbda-573c-afb0-d66cb67ef004,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_adb95459-256b-55ff-aa51-f75fa4f43a2d,S_ai_hoc_su_pham_ky_thuat_a_nang,STUDIES_AT,1.0
U_add8118d-2d68-575e-86c1-88996f445d3a,S_ai_hoc_thuong_mai,STUDIES_AT,1.0
U_ade6b361-0688-5477-a4fb-84f7e0e7e557,S_hoc_vien_nong_nghiep_viet_nam,STUDIES_AT,1.0
U_adeb4e9d-e14e-5e41-9b93-19e8d7e6137c,S_ai_hoc_y_ha_noi,STUDIES_AT,1.0
U_adff79f9-6640-5322-9648-65783855eed7,S_ai_hoc_luat_ha_noi,STUDIES_AT,1.0
U_ae028b30-482d-54f6-878c-5aa17c48d7d2,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_ae087265-b836-520c-8fba-64326b8a84db,S_ai_hoc_duy_tan,STUDIES_AT,1.0
U_ae0c2e62-7598-5b1f-9951-4a1dc1dd9627,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_ae1dd9e7-129a-56c6-9c77-261d8476c5d2,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_ae2cc7d4-e82b-5d7f-82e9-4c149d5c163a,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_ae2e4b7e-e595-5820-9662-b50780a91ff4,S_ai_hoc_su_pham_tp_hcm,STUDIES_AT,1.0
U_ae313ae0-cf87-5504-8e91-2a64f1508114,S_ai_hoc_kien_truc_tp_hcm,STUDIES_AT,1.0
U_ae64cb7f-abf2-554e-a915-23f0ab352642,S_ai_hoc_ngoai_ngu_hqghn,STUDIES_AT,1.0
U_ae740dd0-f432-5ed3-b38d-901655e94fc2,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_aeab3b5b-74e6-5d15-b78e-a0c9c77ec90b,S_ai_hoc_quy_nhon,STUDIES_AT,1.0
U_aebb36f6-3e6b-5e16-acc0-fe6b3561b697,S_ai_hoc_xay_dung_ha_noi,STUDIES_AT,1.0
U_aebc7b24-e0d6-5a25-b6c0-84c12b32d560,S_ai_hoc_lao_ong_xa_hoi,STUDIES_AT,1.0
U_aebf053f-dcb7-5dd9-9956-faf74b25832b,S_ai_hoc_luat_ha_noi,STUDIES_AT,1.0
U_aec75616-66c6-5dff-baa1-af09fd141e4a,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_aede799c-dc7f-5334-92c6-ddacd230848c,S_ai_hoc_thuong_mai,STUDIES_AT,1.0
U_aeeef60a-a59a-56a9-aabd-be6c29f9923f,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_af19af6d-fa65-529e-b0cc-29de3e6402df,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_af1f4f82-c0c2-50c9-9df1-be8e0326f633,S_ai_hoc_kien_truc_tp_hcm,STUDIES_AT,1.0
U_af1fb7e8-3bee-55c1-8b9e-743a840b8c29,S_ai_hoc_ha_noi,STUDIES_AT,1.0
U_af275adb-247c-56a9-9dd4-833a4707b233,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_af278291-6de6-50f0-b7ac-cbf009afe3df,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_af3cf82e-4ad4-57e1-919a-cb2454bc5e09,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_af44b1ed-d1c8-55f2-bf6c-e011b29e13e5,S_ai_hoc_lao_ong_xa_hoi,STUDIES_AT,1.0
U_af69b551-22d4-5621-b384-83fd0f8341c4,S_ai_hoc_fpt,STUDIES_AT,1.0
U_af81aaf0-4923-55d2-9545-310924054a51,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_af94dd4f-44f6-5e40-8e50-0c5ce6920429,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_afcb8c27-048a-56b6-af9a-2d358a74d07d,S_ai_hoc_tai_chinh_marketing,STUDIES_AT,1.0
U_afd84851-add1-5aac-ac2d-cbcd341b0bc3,S_ai_hoc_bach_khoa_ha_noi,STUDIES_AT,1.0
U_afe59912-0dec-5a5d-8fad-3755e1173de9,S_ai_hoc_tai_nguyen_va_moi_truong_tp_hcm,STUDIES_AT,1.0
U_afeb2792-4943-5fd4-9dca-c97be32b0f1c,S_ai_hoc_nong_lam_hue,STUDIES_AT,1.0
U_afee2f06-fb48-5bc8-9455-11d0c2a384b4,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_b022a3bb-a30d-5e96-a081-4e40832961a8,S_ai_hoc_su_pham_ky_thuat_a_nang,STUDIES_AT,1.0
U_b02e7222-1935-51d2-be8c-46f1afe7e7c6,S_ai_hoc_cong_nghe_hqghn,STUDIES_AT,1.0
U_b045a713-fb5e-59ad-89da-40a2886bb6e8,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_b0667c9b-1ce8-5cd1-8e35-63b6f374ea91,S_ai_hoc_cong_nghe_hqghn,STUDIES_AT,1.0
U_b06bd66e-eb35-5bc2-865b-a84f4baf96d3,S_ai_hoc_khoa_hoc_xa_hoi_va_nhan_van_hqghn,STUDIES_AT,1.0
U_b07cb64c-ad34-50fa-8474-92fde3acf1cb,S_ai_hoc_nong_lam_hue,STUDIES_AT,1.0
U_b0942c10-d5eb-5cbf-bad1-cde42b75a160,S_ai_hoc_tai_nguyen_va_moi_truong_ha_noi,STUDIES_AT,1.0
U_b0a0c6e5-29ca-5cbe-898c-b7b80676f6c5,S_ai_hoc_y_te_cong_cong,STUDIES_AT,1.0
U_b0a17620-e291-56c3-9838-4685a749e47b,S_ai_hoc_ieu_duong_nam_inh,STUDIES_AT,1.0
U_b0afcf2a-f465-506f-84f2-e2f1eb426441,S_ai_hoc_quy_nhon,STUDIES_AT,1.0
U_b0b7f14c-37cf-53a1-be1c-eeb25cfed5bf,S_ai_hoc_su_pham_ky_thuat_a_nang,STUDIES_AT,1.0
U_b0b9e2de-4bb6-5b58-9da0-37922eeb417f,S_ai_hoc_xay_dung_ha_noi,STUDIES_AT,1.0
U_b0de8273-7b52-5f59-9085-97e29224b4b7,S_ai_hoc_y_te_cong_cong,STUDIES_AT,1.0
U_b0de96c1-9442-450e-b9d2-9a0dcb4f363d,S_ai_hoc_kien_truc_tp_hcm,STUDIES_AT,1.0
U_b0ee0966-1b07-519e-968a-f898eb0f3f86,S_ai_hoc_bach_khoa_ha_noi,STUDIES_AT,1.0
U_b0f83e17-a765-5847-a3be-2a5ff3369924,S_ai_hoc_ha_noi,STUDIES_AT,1.0
U_b106293d-0583-505c-83b4-aa928ac6218d,S_ai_hoc_su_pham_tp_hcm,STUDIES_AT,1.0
U_b10aae83-79d7-504a-be65-7d4442cdb3ab,S_ai_hoc_tai_nguyen_va_moi_truong_ha_noi,STUDIES_AT,1.0
U_b135cc84-5ccd-552d-930a-08098be3dc1e,S_ai_hoc_fpt,STUDIES_AT,1.0
U_b13a8142-898b-5e76-a509-22d4863669b7,S_ai_hoc_ieu_duong_nam_inh,STUDIES_AT,1.0
U_b152b4fc-a746-5234-baa9-9df50caf8201,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_b158f091-2389-5125-bab5-792092b16e19,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_b161b6f7-bab3-5a3c-b011-3a2bbb1520cd,S_ai_hoc_duy_tan,STUDIES_AT,1.0
U_b1644e32-128b-5d4c-ac2f-da66c4e6f3c0,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_b16f59c3-3108-50e2-8eea-3d68fca289e6,S_ai_hoc_bach_khoa_ha_noi,STUDIES_AT,1.0
U_b17701c7-c19b-5d36-8763-7e3911c32366,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_b1a7789b-3aba-5b2c-943a-5ff2cba323d9,S_ai_hoc_tai_nguyen_va_moi_truong_ha_noi,STUDIES_AT,1.0
U_b1bfb0c1-7900-5251-bb64-9d450762cb7d,S_ai_hoc_y_duoc_tp_hcm,STUDIES_AT,1.0
U_b1daf856-9008-5abe-9e78-16c4a4118419,S_ai_hoc_xay_dung_ha_noi,STUDIES_AT,1.0
U_b1e5aa93-ef47-5943-a29a-ef09b1ec7a69,S_ai_hoc_kien_truc_ha_noi,STUDIES_AT,1.0
U_b1eb692b-1832-5084-bb37-88d2dde92e0a,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_b1ecc981-86c2-5667-b45d-65ce649949ab,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_b1edc5a2-689b-575e-b791-c31b17518ea9,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_b20588e7-008d-55d1-83b8-2f674cdc1365,S_ai_hoc_kien_truc_tp_hcm,STUDIES_AT,1.0
U_b21c6a0b-0aa3-522c-b4d7-a87115325606,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_b22409dc-43e6-520b-b852-99edd18ab593,S_ai_hoc_khoa_hoc_tu_nhien_hqg_tp_hcm,STUDIES_AT,1.0
U_b22cc134-728b-5e38-9f77-18fcb2148218,S_hoc_vien_ngan_hang,STUDIES_AT,1.0
U_b2428395-8187-5fd7-b6b7-4505483b3e2a,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_b2613a74-044d-5b03-9bbe-69ab4e27a908,S_ai_hoc_kien_truc_tp_hcm,STUDIES_AT,1.0
U_b26a842f-90d4-5519-bd11-b6055c81c5cc,S_ai_hoc_y_duoc_tp_hcm,STUDIES_AT,1.0
U_b2773fdf-00c1-5719-a0ec-bf62f7d230fe,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_b2821c0e-a5ed-56b5-88b1-040085a3b3e5,S_ai_hoc_ngoai_ngu_ai_hoc_a_nang,STUDIES_AT,1.0
U_b284d6e6-9e9f-572c-9d4c-4ede733a87dd,S_ai_hoc_can_tho,STUDIES_AT,1.0
U_b290323a-e8b0-52b0-bee2-b7c5aad5463e,S_ai_hoc_thuong_mai,STUDIES_AT,1.0
U_b2a49e7c-0762-5ead-bb9c-94b18dee6b07,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_b2aa81b2-4230-5d3f-8e13-c4d399137cf7,S_ai_hoc_ieu_duong_nam_inh,STUDIES_AT,1.0
U_b2b023be-e715-5399-a15b-2671775747fb,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_b2b8c132-4afc-5362-9ef3-a83134c61c50,S_ai_hoc_van_lang,STUDIES_AT,1.0
U_b2e73ab6-04ed-574b-954a-32f2334f8130,S_ai_hoc_kinh_te_tp_hcm,STUDIES_AT,1.0
U_b30c2ecc-5f08-5af9-b6be-9cb4b6e5a8ec,S_ai_hoc_su_pham_ha_noi,STUDIES_AT,1.0
U_b3106fc1-e4c5-55b6-819b-c94ec3c9d807,S_ai_hoc_lao_ong_xa_hoi,STUDIES_AT,1.0
U_b3235d78-1ed2-5162-9fe9-9b6ce08f044e,S_ai_hoc_duy_tan,STUDIES_AT,1.0
U_b3390351-5f69-5c64-a1f0-03d2d45af898,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_b3402990-d935-5a6b-9bed-f031b4d8a7a7,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_b348d973-5d8f-5cd1-83f5-db65ec724ec0,S_hoc_vien_nong_nghiep_viet_nam,STUDIES_AT,1.0
U_b35b7d7c-95c2-53cc-96c4-cdacd50638e8,S_ai_hoc_nong_lam_hue,STUDIES_AT,1.0
U_b36176ce-8e90-51d7-8594-2995217a3c4e,S_hoc_vien_cong_nghe_buu_chinh_vien_thong,STUDIES_AT,1.0
U_b36acc3f-97d6-5e7e-8d62-21846f5192db,S_ai_hoc_kinh_te_quoc_dan,STUDIES_AT,1.0
U_b36de2a9-28bf-5656-90a8-cc3179ef6f8b,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_b36ee4f2-4578-5df4-9012-1b1842f13428,S_ai_hoc_kinh_te_luat,STUDIES_AT,1.0
U_b38b7efc-aead-5c20-82b8-11115b6d4f77,S_ai_hoc_nong_lam_tp_hcm,STUDIES_AT,1.0
U_b38eb2e0-ac8d-5d13-8dde-f96d83455dff,S_ai_hoc_cong_nghe_hqghn,STUDIES_AT,1.0
U_b39a009e-a7c2-5515-ba79-8b5990713723,S_ai_hoc_thuong_mai,STUDIES_AT,1.0
U_b3a053ba-deaa-50a9-b262-9cbf9fe00cfb,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_b3c8f338-9627-5c08-932f-e845a51f29cc,S_hoc_vien_cong_nghe_buu_chinh_vien_thong,STUDIES_AT,1.0
U_b3cdc001-c55c-59dc-891f-4200a5e4db48,S_ai_hoc_mo_tp_hcm,STUDIES_AT,1.0
U_b3d32cc6-2ab6-5c63-8559-b625c0dda07e,S_ai_hoc_lao_ong_xa_hoi,STUDIES_AT,1.0
U_b3d384c2-0522-5141-9481-a64fe24056a1,S_ai_hoc_y_te_cong_cong,STUDIES_AT,1.0
U_b3e8aad6-f9b7-5c4b-9f8d-fd94abbba0ac,S_ai_hoc_cong_nghe_hqghn,STUDIES_AT,1.0
U_b3ef4d59-a74d-59dc-b6a1-90002f97b2cf,S_hoc_vien_bao_chi_va_tuyen_truyen,STUDIES_AT,1.0
U_b3f715f3-fd03-4130-b8e4-6fb1d2f6a0b9,S_ai_hoc_fpt,STUDIES_AT,1.0
U_b3fc245a-1380-56d7-be21-38464ab58093,S_ai_hoc_nong_lam_hue,STUDIES_AT,1.0
U_b40dfa64-4d5a-527b-85f6-dfa8df77c1fc,S_ai_hoc_su_pham_ha_noi,STUDIES_AT,1.0
U_b42a7da3-869e-54e9-8fc3-1f54eee8fd06,S_ai_hoc_ngoai_ngu_hqghn,STUDIES_AT,1.0
U_b437d588-7f18-50d0-b63a-d725de6f4c47,S_ai_hoc_ieu_duong_nam_inh,STUDIES_AT,1.0
U_b451cabe-b85a-584d-89bd-4c4a4a37523a,S_ai_hoc_y_ha_noi,STUDIES_AT,1.0
U_b455c64f-96ad-5b63-8beb-ea0a7a5c7107,S_ai_hoc_luat_tp_hcm,STUDIES_AT,1.0
U_b458e0ee-eae5-5b4c-8649-ba120ede1131,S_ai_hoc_khoa_hoc_xa_hoi_va_nhan_van_hqghn,STUDIES_AT,1.0
